TOK,SHOT,PHASE,RGEO,AMIN,EPSILON,IP,BT,NEL,PL,KAPPA,DELTA,MEFF,TAUTH,RHO*,BETA,NU*,Q95,TAU_norm,SELDB5
JET,62213,HGELM,2.89416694641113,0.96415376663208,0.3331368868778164,3.99226951599121,3.18470513260712,9.09323120117188,23.2610271573067,1.581527951676797,1.221820116043091,2.00264222566898,0.402321438068355,0.0035693873972482107,0.018371660406571188,0.045207159287438015,2.74618911743164,0.6397923365198991,1
JET,62214,HGELM,2.93577766418457,0.914159774780273,0.311385901573097,3.00708961486816,2.74783941974788,9.50333404541016,19.8688896894455,1.5728479490279428,1.401958107948303,1.92632079806467,0.362897680949014,0.0038537266638965207,0.020917365269657727,0.08139872871044268,2.98331260681152,0.5176627662685458,1
JET,62251,HGELM,2.93791007995605,0.912448883056641,0.3105775392112378,3.01055908203125,2.7454587028204,9.91219329833984,18.3068528175354,1.572985502895385,1.3989981412887569,1.92596909034755,0.391666348491838,0.0037791412072075824,0.020906308035324547,0.09261704438388149,2.95571899414063,0.5583182982831572,1
JET,62405,HGELM,2.94121551513672,0.891897678375244,0.30324118507643083,1.50596809387207,2.69349818811915,4.17991638183594,11.2484817926025,1.4561893526403824,1.378118991851807,1.94927904736034,0.270183067813788,0.004159034392820876,0.010080039594118772,0.05798552474959113,4.92234802246094,0.37333680090718335,1
JET,62406,HSELM,2.93828010559082,0.901506423950195,0.3068143238743139,1.50788307189941,2.69585664441206,4.2346725463867205,16.8438543846436,1.4569678512259425,1.417143821716309,1.93778600810372,0.191549317683539,0.004146338171090569,0.010431209722803422,0.056331037575046226,5.21468353271484,0.2664842756889828,1
JET,62549,HGELM,2.93769264221191,0.915206432342529,0.31153920569901156,3.00494575500488,2.74604820032762,9.29664611816406,20.3549082724609,1.5620582662087763,1.396361589431763,1.99157331079962,0.346798204359362,0.003925143034574075,0.020579398293287338,0.07851637191853852,2.95660781860352,0.47817701703158305,1
JET,62550,HGELM,2.9373836517334,0.913099765777588,0.3108547857678558,3.00943374633789,2.74799385728246,8.69966125488281,20.9879347401123,1.5640445578623394,1.391467094421387,1.98525564698668,0.330285834575451,0.004027244337844996,0.020243793227677512,0.06624939394286646,2.92738723754883,0.457182149784279,1
JET,62555,HGELM,2.93875312805176,0.913065910339355,0.3106984052602847,2.99997138977051,2.74759699964887,9.06878662109375,18.8639404609375,1.5684104985062552,1.393649816513062,1.98827494682288,0.353534880897385,0.0038665570532374237,0.019421349973709406,0.08211253308260343,2.94590377807617,0.4885498253534085,1
JET,62556,HGELM,2.93839645385742,0.911466121673584,0.3101916763059812,3.0090293884277304,2.74677000530974,9.940208435058588,17.0966366572266,1.5717079557608096,1.395718097686768,1.98928671364018,0.413109036454541,0.003814072158426499,0.0206305378225638,0.09572408839156195,2.94085693359375,0.5704132554021507,1
JET,62560,HGELM,2.93388175964355,0.916316986083984,0.3123223978171879,3.0057735443115203,2.7502231895873,9.150314331054688,20.486799901123,1.5635204070424573,1.3976244926452641,1.94310039648606,0.342230484755366,0.0038807255357124265,0.020342844174765527,0.07621780388157724,2.96971321105957,0.48438578730157905,1
JET,62562,HGELM,2.93482398986816,0.915094375610352,0.3118055388566796,3.00936698913574,2.75282406561933,10.146827697753901,15.1665798859253,1.5667511156523073,1.394156455993652,1.95513080154133,0.44168726855361,0.003616779402252393,0.01942154832962631,0.11377848895540546,2.95241546630859,0.6218956508656602,1
JET,62563,HGELM,2.93829154968262,0.911707878112793,0.3102850287988853,3.00165557861328,2.50611351687849,9.20875549316406,16.13667656604,1.5723447702358933,1.391233205795288,1.98049386211912,0.409317456451473,0.004187560009578437,0.023153385995524342,0.07979398779473894,2.67850303649902,0.517949603342755,1
JET,62572,HGELM,2.93303871154785,0.916263580322266,0.3123939608143552,2.99938011169434,2.75261904189023,9.968963623046866,17.8381107277832,1.564954537087084,1.398719310760498,2.01121285849821,0.410227952832269,0.003861339640214699,0.021196414258403053,0.09077902403941764,2.98822975158691,0.5614528913289344,1
JET,62575,HGELM,2.93211936950684,0.917391300201416,0.31287651851490417,3.50879096984863,3.23423335447464,9.928642272949219,23.6716316113281,1.5651248874599353,1.400969743728638,1.94992529133415,0.389471833029859,0.0036329798070237032,0.019322381921242155,0.0568875160011761,3.00118827819824,0.6459954125481868,1
JET,62576,HGELM,2.93494987487793,0.915955543518066,0.3120855832524779,3.5099334716796897,3.22779788127965,11.4092407226562,19.9401487107544,1.563500762407922,1.399924516677857,1.93223310248827,0.483397784759374,0.00346893683812239,0.020365373019264388,0.0781169750923981,2.98685073852539,0.8075166207701672,1
JET,62662,HSELM,2.91617774963379,0.914788246154785,0.31369426855741667,0.691469669342041,0.952350873199788,2.75803756713867,1.91966220983887,1.4962731160841565,1.389227628707886,1.982395568879,0.251666341646747,0.005301802791986666,0.011180255233197848,0.685435567652292,4.16418075561523,0.120901531452578,1
JET,62662,HSELM,2.93000793457031,0.891886234283447,0.30439720785747415,0.668176651000977,0.955608370959426,2.2517375946044895,1.59949929974365,1.5552010743033624,1.3900146484375,1.99775913160802,0.196172104848299,0.004857177951494102,0.007226286471704837,0.9453177407930495,4.2646484375,0.09383699094438525,1
JET,62664,HSELM,2.93087768554688,0.9088134765625,0.3100823623736185,1.03095245361328,1.39271353304387,2.70414733886719,3.47760589453125,1.534847377861381,1.405020236968994,1.98572072277738,0.30888283480726,0.005499732146706469,0.01162246763036997,0.13207205515489479,4.2115478515625,0.21663937895523155,1
JET,62664,HSELM,2.90754699707031,0.922126293182373,0.31714923064408657,1.0040168762207,1.40054133057639,1.86157608032227,1.37225357178015,1.4851494758216648,1.3642082214355469,1.9970120426417,0.373048670627126,0.004722373700705072,0.0060388631611916505,0.15520301537546521,4.05758285522461,0.26162590428785365,1
JET,62665,HSELM,2.93610000610352,0.905684947967529,0.3084652927641446,1.17726993560791,1.60702220790172,2.94660186767578,5.24091232348633,1.5472102832676276,1.4143791198730469,1.98611505417476,0.273137481148389,0.005306922642590588,0.011708747463404296,0.09683614145230898,4.32487106323242,0.2210033084906953,1
JET,62665,HSELM,2.9145679473877,0.922788143157959,0.31661232807594875,1.15250682830811,1.61833755324517,2.6720142364501998,2.75854556074843,1.4945373423704151,1.376246690750122,1.99163236219613,0.336779451981747,0.0045626813861318165,0.008125076498134045,0.14463422503705164,4.18745803833008,0.27365634574365155,1
JET,62705,HSELM,2.92271614074707,0.918372631072998,0.314218893264898,1.18064975738525,1.61743419399678,3.0547142028808603,5.67755738369892,1.5099133136685228,1.4132270812988281,1.98599813423229,0.284521292330919,0.005464655662244861,0.013234537976082272,0.08060763106256275,4.33512496948242,0.23171948613842758,1
JET,62711,HGELM,2.96383857727051,0.855567455291748,0.2886687088335514,1.1513595581054699,2.89087005962398,2.1131000518798797,6.65696322412109,1.329508634136999,1.2667820453643799,1.98349277141615,0.190163316432788,0.0038856047175597533,0.004022247170264804,0.045026436557284326,5.09199523925781,0.2771562598243566,1
JET,62712,HGELM,2.96835899353027,0.857375144958496,0.28883809095436247,1.15317630767822,2.88542916900933,2.1978778839111297,6.79129292895508,1.3277821986719716,1.272049427032471,1.99060347380443,0.202029706665423,0.0039758290001442875,0.004382980541863002,0.0429312000500879,5.11925506591797,0.2928470769242123,1
JET,62714,HGELM,2.96939277648926,0.856443881988525,0.2884239123801959,1.15299320220947,2.88382380202683,2.1961326599121103,6.80706236279297,1.3249574367212416,1.272186040878296,1.98909820318782,0.191750950363139,0.0038887429268021517,0.004183812420645013,0.04698862354505327,5.05268478393555,0.27800334535130583,1
JET,62715,HGELM,2.96841049194336,0.855671405792236,0.288259123229296,1.15345859527588,2.88658113913623,2.22553634643555,6.6829943478775,1.32245917816634,1.273137092590332,1.99122493584862,0.251497159609606,0.004482071596768632,0.005616161078660351,0.02697334741416661,5.06575393676758,0.36458309877785366,1
JET,62716,HSELM,2.9685230255127,0.852542400360107,0.2871941342657642,1.15523147583008,2.88570715920021,2.44303321838379,8.38688552192688,1.3195383259779152,1.275410413742065,1.99009037706373,0.217561867201543,0.004527827670073918,0.006249163593483026,0.0286847229533009,5.05426788330078,0.31547302825451173,1
JET,62720,HSELM,2.87614440917969,0.975900650024414,0.3393086407308568,3.41689872741699,2.75748354032819,3.10014343261719,5.797886504882809,1.553101435281997,1.201062679290771,1.99931204534634,0.545454091551041,0.004030255175528317,0.00819466259317636,0.01586252984480288,2.72751045227051,0.7522991135663916,1
JET,62720,HSELM,2.88331604003906,0.969692230224609,0.3363114610951468,3.4193115234375,2.75118685866396,3.4816188812255895,6.83250654467773,1.5636061794386902,1.207016229629517,2.00356339919095,0.600931219204101,0.0043847584489652295,0.010732252616349245,0.013276609029194487,2.72183036804199,0.8251668371975829,1
JET,62721,HSELM,2.87829971313477,0.973067760467529,0.3380703392447468,3.98500633239746,3.20705340682731,3.57109260559082,7.429365555175781,1.557138349235642,1.201530456542969,1.99270152684276,0.565942118325086,0.0037419057048303185,0.00811678931415578,0.01349992768662525,2.71283149719238,0.9108271229747245,1
JET,62721,HSELM,2.88249588012695,0.968863964080811,0.3361198087950574,3.9864463806152304,3.20013429871008,3.59380722045898,7.72788618774414,1.5643757184789462,1.204895615577698,1.99618199146503,0.623309597531001,0.004026157451695766,0.009358695734136634,0.010461889405225959,2.70395088195801,0.9992447734237941,1
JET,62721,HSELM,2.88361358642578,0.967862129211426,0.335642103285789,3.98617744445801,3.19720426181537,3.87992095947266,8.32096415185547,1.568456377607046,1.207256436347961,1.99726440386952,0.618098855744006,0.004012105877659238,0.010007201611919935,0.011577154429677244,2.70795822143555,0.9894475122969462,1
JET,62723,HSELM,2.87918663024902,0.972404956817627,0.33773599342308835,4.279388427734379,3.44330896581238,3.2473030090332,8.12552374926758,1.5587905678022067,1.202032804489136,1.99631367830641,0.550103126175588,0.0037766785033503834,0.0074948330179006725,0.008967933730826242,2.71108245849609,0.9488363712904881,1
JET,62723,HSELM,2.88079452514648,0.969990253448486,0.33670928106167686,4.28138732910156,3.44195152698088,3.5809497833251998,8.96770694140625,1.5629614681988941,1.204607963562012,2.00023515432479,0.558536487606955,0.003825167338192749,0.008419888917366716,0.009557076458200454,2.70821952819824,0.9611147530512483,1
JET,63084,HSELM,2.89605522155762,0.94271993637085,0.3255186328469993,1.0407352447509801,0.997905157317039,3.1091327667236293,7.81752743066406,1.5805355679799409,1.252334833145142,3.81731902864221,0.0965557817076848,0.007681758486688921,0.014592209618122848,0.3532766855574487,3.20571327209473,0.02524114746813527,1
JET,63084,HSELM,2.8935546875,0.941969394683838,0.32554055354581507,1.03580856323242,1.00493558576612,3.63090133666992,8.0596550300293,1.56714477815277,1.252077579498291,3.89021373184012,0.0922060381188315,0.00715210780437045,0.014472256215005402,0.5570487750498005,3.20630645751953,0.023819032915780504,1
JET,63085,HSELM,2.8942813873291,0.933608055114746,0.32256989911278044,1.04310894012451,0.999581808009163,3.2807636260986293,7.85728010717774,1.5845760037226044,1.242975234985352,3.76631134145413,0.0983730726702399,0.007659473077054228,0.015217358066156064,0.3776674738177972,3.11439514160156,0.026108286045510604,1
JET,63085,HSELM,2.89235496520996,0.941250324249267,0.3254269740646928,1.03605079650879,1.00585700465634,3.807443618774409,8.10305538891602,1.5676897450754204,1.249104499816895,3.88436650806959,0.0936028819383091,0.0070677311712864024,0.01481962351078177,0.6103344322632811,3.18169212341309,0.024238473444273108,1
JET,63170,HSELM,2.93438339233398,0.90560245513916,0.3086176324147107,1.18566513061523,1.24756547773036,2.4343547821044895,4.9340606272583,1.581994165177668,1.257471561431885,1.18607835577527,0.157210946989132,0.004243090495431862,0.010352943199093557,0.15141269792561773,3.12077522277832,0.1653608711683634,1
JET,63173,HSELM,2.93874931335449,0.905592918395996,0.3081558928081178,1.1836576461791999,1.24361415958841,2.6342220306396498,5.885480326812741,1.580461067289158,1.260767936706543,1.17589026623168,0.13804064043304,0.004177361817336228,0.010952401891285355,0.17357649261298122,3.12740898132324,0.14599091426389763,1
JET,63174,HSELM,2.92885208129883,0.911773204803467,0.31130735847852437,1.09828662872314,1.25490740198051,2.67729949951172,6.426571151550291,1.5655943833522816,1.418456792831421,1.37647868712066,0.159901211856891,0.004968737545551425,0.013637877923978569,0.12191491459055284,3.72861289978027,0.14577865696170894,1
JET,63175,HSELM,2.93723106384277,0.911324501037598,0.3102665337623507,1.10470485687256,1.25105172553743,3.01034355163574,7.108961216064451,1.5655698726885883,1.423968315124512,1.30768456113432,0.156727899317044,0.004794318843066398,0.01501296779221221,0.1440789863526655,3.70349311828613,0.14994037148405587,1
JET,63176,HSELM,2.93943023681641,0.910484313964844,0.3097485705090101,1.10719013214111,1.24928695458073,2.7091312408447297,6.7067119954834,1.5666805754838762,1.4265575408935551,1.3145506793683,0.162299230013548,0.005025272217057281,0.014739080795992876,0.10931843894434619,3.68771553039551,0.1542415320890155,1
JET,63179,HSELM,2.93724632263184,0.911104679107666,0.31019008248899443,1.1042194366455098,1.25126530962108,2.4525108337402295,7.10777073266576,1.5608350285134405,1.4182384014129639,1.26016276015998,0.149592676078058,0.005084999953500558,0.014271062958859906,0.08594284645006564,3.67443656921387,0.14853646851625285,1
JET,63180,HSELM,2.93815803527832,0.909924030303955,0.3096919972916847,1.1039924621582,1.25153996810004,2.61528778076172,7.65706938781738,1.5642449029720835,1.4260444641113281,1.26153867864484,0.134354046192226,0.00486625456937712,0.013885847796593107,0.1102490604925434,3.71313858032227,0.13328918211699858,1
JET,63181,HSELM,2.93391036987305,0.913941860198975,0.31150980942833684,1.1036300659179699,1.25224641044744,2.46768379211426,7.58357640991211,1.5589200833358285,1.429514408111572,1.26472657887058,0.152078580459406,0.005268397561868932,0.015453990825821254,0.07441991943505212,3.74970626831055,0.1505778874800742,1
JET,63182,HSELM,2.9367790222168,0.911221504211426,0.31027921996105756,1.10365772247314,1.25035997500841,2.41929244995117,7.68982618286133,1.5605892956737955,1.424257278442383,1.26681264943684,0.141606367051302,0.005209594963161879,0.014702303566898974,0.0779118883808867,3.70390129089355,0.13976726049113028,1
JET,63184,HSELM,2.93878746032715,0.911684036254883,0.3102245564071493,1.09738540649414,1.25154759532727,2.8150520324707,8.16853646923828,1.5509112959242672,1.41214919090271,1.09727254624131,0.124017118340295,0.004355610770576445,0.01382013573078192,0.1386233064185488,3.61511993408203,0.14145375893153847,1
JET,63185,HSELM,2.938232421875,0.910581588745117,0.3099079507685915,1.09925651550293,1.25206070835064,2.87505340576172,7.9944333729248,1.5528608702610944,1.411940574645996,1.08880519220832,0.124226075542492,0.004254886389061816,0.013541381328623182,0.1534261129723113,3.6118221282959,0.14285254079647486,1
JET,63186,HSELM,2.93176651000977,0.916388034820557,0.3125719704116216,1.09471416473389,1.2539921019589,2.96179580688477,8.20522058691406,1.5427927329829239,1.41025710105896,1.05460568175799,0.116367187016881,0.004009719940395114,0.012954047229366713,0.1819919117196346,3.64005661010742,0.13836786200800064,1
JET,63187,HSELM,2.92831993103027,0.920714855194092,0.3144174396511918,1.09514999389648,1.25602135892861,3.0879344940185502,8.04414751855469,1.5394933931635286,1.414610862731934,1.04405744706919,0.118313355817288,0.0038653805702362864,0.01279770428862732,0.20988678004277408,3.67564010620117,0.14233326180488057,1
JET,63188,HSELM,2.93662643432617,0.913124561309814,0.3109433840941832,1.09576320648193,1.25081137254342,3.0433177947998,8.22104731787109,1.5467970575477978,1.410474538803101,1.0556061302192,0.121358798555033,0.004077514254190057,0.013653688648577175,0.1794992479753785,3.61623382568359,0.14380076152013263,1
